Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,age_group,generation,purchase_tier,loyalty_tier,freq_order,frequency_category,customer_value_score,value_segment,promo_engagement,seasonal_spend_index,rating_flag,rating_category,is_subscriber,used_discount
87,24,Male,Clothing,41,Nevada,L,Pink,Spring,3.7,Yes,2-Day Shipping,Yes,47,Cash,Bi-Weekly,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.6,Medium Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
88,52,Male,Footwear,53,Ohio,M,Green,Fall,3.7,Yes,2-Day Shipping,Yes,44,Debit Card,Fortnightly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.68,High Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
89,33,Male,Clothing,47,Wyoming,M,Orange,Fall,3.5,Yes,Free Shipping,Yes,35,Credit Card,Monthly,26-35,Millennial (29-44),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.503,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
90,47,Male,Outerwear,83,California,XL,Pink,Fall,3.6,Yes,Next Day Air,Yes,15,Cash,Quarterly,46-55,Gen X (45-60),Luxury ($81-$100),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.457,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
91,25,Male,Accessories,48,South Carolina,L,Violet,Summer,2.9,Yes,Express,Yes,29,Credit Card,Monthly,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.465,Medium Value,Engaged Subscriber,58.41,Rated,Poor (2.5-2.9),1,1
92,44,Male,Accessories,99,South Carolina,S,Green,Winter,4.6,Yes,Standard,Yes,18,Credit Card,Every 3 Months,36-45,Millennial (29-44),Luxury ($81-$100),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.6,Medium Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
93,61,Male,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,13,Venmo,Every 3 Months,56-70,Boomer (61-70),Luxury ($81-$100),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.504,Medium Value,Engaged Subscriber,60.36,Rated,Good (4.0-4.4),1,1
94,37,Male,Clothing,62,Florida,M,Purple,Fall,4.5,Yes,Standard,Yes,46,Credit Card,Weekly,36-45,Millennial (29-44),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.781,High Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
95,58,Male,Clothing,76,Nevada,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,28,Credit Card,Weekly,56-70,Gen X (45-60),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.723,High Value,Engaged Subscriber,58.74,Rated,Excellent (4.5-5.0),1,1
96,37,Male,Footwear,100,Missouri,L,Pink,Fall,3.8,Yes,Free Shipping,Yes,48,PayPal,Monthly,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.861,High Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
97,32,Male,Accessories,73,Delaware,S,Gold,Spring,,Yes,Express,Yes,43,Venmo,Every 3 Months,26-35,Millennial (29-44),Premium ($61-$80),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.648,Medium Value,Engaged Subscriber,58.74,No Rating,Not Rated,1,1
98,21,Male,Footwear,92,Virginia,M,Teal,Winter,4.8,Yes,Store Pickup,Yes,37,Cash,Annually,18-25,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.617,Medium Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
99,20,Male,Clothing,67,New York,XL,Teal,Spring,2.6,Yes,Next Day Air,Yes,20,Bank Transfer,Annually,18-25,Gen Z (18-28),Premium ($61-$80),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.371,Low Value,Engaged Subscriber,58.74,Rated,Poor (2.5-2.9),1,1
100,26,Male,Clothing,40,Missouri,XL,Indigo,Summer,3.7,Yes,Express,Yes,33,Debit Card,Quarterly,26-35,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.37,Low Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
101,62,Male,Accessories,98,South Dakota,M,Maroon,Fall,2.7,Yes,Express,Yes,31,Cash,Fortnightly,56-70,Boomer (61-70),Luxury ($81-$100),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.813,High Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
102,27,Male,Outerwear,85,North Dakota,XL,White,Spring,4.6,Yes,Express,Yes,50,Credit Card,Bi-Weekly,26-35,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.842,High Value,Engaged Subscriber,58.74,Rated,Excellent (4.5-5.0),1,1
103,51,Male,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Yes,Next Day Air,Yes,35,Credit Card,Quarterly,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.52,Medium Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
104,54,Male,Footwear,89,West Virginia,L,Red,Winter,4.0,Yes,Next Day Air,Yes,22,Venmo,Bi-Weekly,46-55,Gen X (45-60),Luxury ($81-$100),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.662,High Value,Engaged Subscriber,60.36,Rated,Good (4.0-4.4),1,1
105,55,Male,Accessories,24,New Hampshire,L,Pink,Spring,4.4,Yes,2-Day Shipping,Yes,1,PayPal,Monthly,46-55,Gen X (45-60),Budget (<=$30),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.145,Low Value,Engaged Subscriber,58.74,Rated,Good (4.0-4.4),1,1
106,69,Male,Accessories,96,New York,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,4,Bank Transfer,Annually,56-70,Boomer (61-70),Luxury ($81-$100),New (1-5),7,Low Frequency (Quarterly-Annually),0.401,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
107,64,Male,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Standard,Yes,31,Credit Card,Monthly,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.414,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
108,28,Male,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,Yes,46,PayPal,Fortnightly,26-35,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.765,High Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
109,70,Male,Clothing,79,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,Yes,32,Bank Transfer,Bi-Weekly,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.683,High Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
110,58,Male,Clothing,85,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,Yes,43,Bank Transfer,Fortnightly,56-70,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.833,High Value,Engaged Subscriber,58.74,Rated,Poor (2.5-2.9),1,1
111,56,Male,Accessories,26,New York,M,Black,Summer,4.0,Yes,Standard,Yes,26,Venmo,Fortnightly,56-70,Gen X (45-60),Budget (<=$30),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.417,Medium Value,Engaged Subscriber,58.41,Rated,Good (4.0-4.4),1,1
112,26,Male,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,9,Credit Card,Annually,26-35,Gen Z (18-28),Premium ($61-$80),Developing (6-10),7,Low Frequency (Quarterly-Annually),0.332,Low Value,Engaged Subscriber,58.41,Rated,Excellent (4.5-5.0),1,1
113,37,Male,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Free Shipping,Yes,28,PayPal,Bi-Weekly,36-45,Millennial (29-44),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.585,Medium Value,Engaged Subscriber,58.74,Rated,Good (4.0-4.4),1,1
114,44,Male,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,20,PayPal,Quarterly,36-45,Millennial (29-44),Mid ($31-$60),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.347,Low Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
115,70,Male,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,9,Cash,Weekly,56-70,Boomer (61-70),Luxury ($81-$100),Developing (6-10),1,High Frequency (Weekly-Bi-Weekly),0.682,High Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
116,53,Male,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,48,Debit Card,Every 3 Months,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.789,High Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
117,55,Male,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,12,Venmo,Annually,46-55,Gen X (45-60),Luxury ($81-$100),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.409,Medium Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
118,50,Male,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,29,Cash,Fortnightly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.468,Medium Value,Engaged Subscriber,58.41,Rated,Excellent (4.5-5.0),1,1
119,50,Male,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,27,Cash,Bi-Weekly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.477,Medium Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
120,38,Male,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,44,Cash,Annually,36-45,Millennial (29-44),Premium ($61-$80),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.587,Medium Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
121,64,Male,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,32,Bank Transfer,Annually,56-70,Boomer (61-70),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.541,Medium Value,Engaged Subscriber,58.41,Rated,Good (4.0-4.4),1,1
122,19,Male,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,11,Cash,Fortnightly,18-25,Gen Z (18-28),Premium ($61-$80),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.54,Medium Value,Engaged Subscriber,60.36,Rated,Good (4.0-4.4),1,1
123,40,Male,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,44,Cash,Fortnightly,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.615,Medium Value,Engaged Subscriber,58.74,Rated,Excellent (4.5-5.0),1,1
124,57,Male,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,46,Cash,Weekly,56-70,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.916,High Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
125,44,Male,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,50,PayPal,Annually,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.68,High Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
126,49,Male,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,45,Venmo,Every 3 Months,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.568,Medium Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
127,43,Male,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,48,Cash,Every 3 Months,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.499,Medium Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
128,24,Male,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,26,Credit Card,Weekly,18-25,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.774,High Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
129,20,Male,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,21,Credit Card,Fortnightly,18-25,Gen Z (18-28),Mid ($31-$60),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.411,Medium Value,Engaged Subscriber,58.74,Rated,Excellent (4.5-5.0),1,1
130,24,Male,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,49,PayPal,Bi-Weekly,18-25,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.745,High Value,Engaged Subscriber,58.41,Rated,Good (4.0-4.4),1,1
131,44,Male,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,13,PayPal,Fortnightly,36-45,Millennial (29-44),Mid ($31-$60),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.389,Low Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
132,28,Male,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,46,Credit Card,Weekly,26-35,Gen Z (18-28),Budget (<=$30),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.616,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
133,30,Male,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,42,PayPal,Weekly,26-35,Millennial (29-44),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.733,High Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
134,52,Male,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,25,Venmo,Annually,46-55,Gen X (45-60),Premium ($61-$80),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.396,Low Value,Engaged Subscriber,60.36,Rated,Poor (2.5-2.9),1,1
135,43,Male,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,25,Cash,Monthly,36-45,Millennial (29-44),Luxury ($81-$100),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.666,High Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
136,43,Male,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,12,PayPal,Quarterly,36-45,Millennial (29-44),Luxury ($81-$100),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.425,Medium Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
137,39,Male,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,4,Debit Card,Quarterly,36-45,Millennial (29-44),Luxury ($81-$100),New (1-5),6,Low Frequency (Quarterly-Annually),0.393,Low Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
138,68,Male,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,38,PayPal,Weekly,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.629,Medium Value,Engaged Subscriber,58.74,Rated,Excellent (4.5-5.0),1,1
139,68,Male,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,42,Bank Transfer,Weekly,56-70,Boomer (61-70),Budget (<=$30),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.588,Medium Value,Engaged Subscriber,60.36,Rated,Good (4.0-4.4),1,1
140,49,Male,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,30,Venmo,Annually,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.582,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
141,63,Male,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,50,Credit Card,Weekly,56-70,Boomer (61-70),Budget (<=$30),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.64,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
142,56,Male,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,45,PayPal,Weekly,56-70,Gen X (45-60),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.694,High Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
143,37,Male,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,33,Credit Card,Fortnightly,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.627,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
144,30,Male,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,25,PayPal,Quarterly,26-35,Millennial (29-44),Mid ($31-$60),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.353,Low Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
145,19,Male,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,25,Cash,Monthly,18-25,Gen Z (18-28),Mid ($31-$60),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.411,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
146,24,Male,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,44,Debit Card,Quarterly,18-25,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.724,High Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
147,52,Male,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,21,Venmo,Fortnightly,46-55,Gen X (45-60),Budget (<=$30),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.401,Medium Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
148,63,Male,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,31,Bank Transfer,Fortnightly,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.643,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
149,37,Male,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,47,Debit Card,Annually,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.679,High Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
150,38,Male,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,14,PayPal,Monthly,36-45,Millennial (29-44),Premium ($61-$80),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.498,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
151,35,Male,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,17,Debit Card,Every 3 Months,26-35,Millennial (29-44),Luxury ($81-$100),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.578,Medium Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
152,28,Male,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,3,Venmo,Annually,26-35,Gen Z (18-28),Mid ($31-$60),New (1-5),7,Low Frequency (Quarterly-Annually),0.149,Low Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
153,30,Male,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,42,Venmo,Annually,26-35,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.618,Medium Value,Engaged Subscriber,58.41,Rated,Good (4.0-4.4),1,1
154,69,Male,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,22,Debit Card,Annually,56-70,Boomer (61-70),Mid ($31-$60),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.325,Low Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
155,41,Male,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,21,Venmo,Quarterly,36-45,Millennial (29-44),Luxury ($81-$100),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.575,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
156,63,Male,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,21,Bank Transfer,Quarterly,56-70,Boomer (61-70),Premium ($61-$80),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.47,Medium Value,Engaged Subscriber,58.74,Rated,Good (4.0-4.4),1,1
157,35,Male,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,40,Debit Card,Annually,26-35,Millennial (29-44),Budget (<=$30),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.309,Low Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
158,36,Male,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,1,Bank Transfer,Fortnightly,36-45,Millennial (29-44),Premium ($61-$80),New (1-5),2,High Frequency (Weekly-Bi-Weekly),0.448,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
159,25,Male,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,50,Bank Transfer,Monthly,18-25,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.74,High Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
160,58,Male,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,39,Bank Transfer,Every 3 Months,56-70,Gen X (45-60),Budget (<=$30),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.39,Low Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
161,27,Male,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,34,Venmo,Monthly,26-35,Gen Z (18-28),Budget (<=$30),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.376,Low Value,Engaged Subscriber,58.41,Rated,Excellent (4.5-5.0),1,1
162,65,Male,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,29,Venmo,Fortnightly,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.553,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
163,54,Male,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,31,PayPal,Bi-Weekly,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.651,High Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
164,54,Male,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,8,Debit Card,Weekly,46-55,Gen X (45-60),Premium ($61-$80),Developing (6-10),1,High Frequency (Weekly-Bi-Weekly),0.535,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
165,59,Male,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,5,Credit Card,Fortnightly,56-70,Gen X (45-60),Premium ($61-$80),New (1-5),2,High Frequency (Weekly-Bi-Weekly),0.462,Medium Value,Engaged Subscriber,58.74,Rated,Poor (2.5-2.9),1,1
166,42,Male,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,7,Cash,Monthly,36-45,Millennial (29-44),Mid ($31-$60),Developing (6-10),4,Medium Frequency (Monthly-Quarterly),0.368,Low Value,Engaged Subscriber,60.36,Rated,Poor (2.5-2.9),1,1
167,46,Male,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,30,Cash,Monthly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.387,Low Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
168,33,Male,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,14,Credit Card,Every 3 Months,26-35,Millennial (29-44),Budget (<=$30),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.211,Low Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
169,34,Male,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,5,Cash,Fortnightly,26-35,Millennial (29-44),Premium ($61-$80),New (1-5),2,High Frequency (Weekly-Bi-Weekly),0.537,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
170,27,Male,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,3,PayPal,Every 3 Months,26-35,Gen Z (18-28),Budget (<=$30),New (1-5),5,Medium Frequency (Monthly-Quarterly),0.148,Low Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
171,52,Male,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,46,Venmo,Bi-Weekly,46-55,Gen X (45-60),Budget (<=$30),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.513,Medium Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
172,29,Male,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,4,Credit Card,Weekly,26-35,Millennial (29-44),Mid ($31-$60),New (1-5),1,High Frequency (Weekly-Bi-Weekly),0.346,Low Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
173,54,Male,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,42,Credit Card,Bi-Weekly,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.695,High Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
174,25,Male,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,30,Cash,Annually,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.337,Low Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
